Day,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
281,309752830.0,1914703.4,17070390.0,0.0,338.331,0.06791291151216035,19524684739459.26,21466585914800.0,17609072000000.0,3,2530831627287.6753,0.1630441,9416637129.429321,1026556617.4293214,1.75,0.0192,9589041000.0,[209.6677],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[209.6677],[261.10355],0.7665089198210542,0.7665089198210542
282,309598620.0,1932141.2,17207154.0,0.0,341.897,0.06787103620867391,19534101871929.625,21466585914800.0,17674478000000.0,3,2539838145534.2505,0.1630441,9417132470.364864,1027051958.3648627,1.75,0.0192,9589041000.0,[209.88065],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[209.88065],[262.1135],0.5484903463202645,0.5484903463202645
283,309442660.0,1950079.1,17345164.0,0.0,345.723,0.0678279623820454,19543519499766.98,21466585914800.0,17739888000000.0,3,2548844663780.8257,0.1630441,9417627837.356697,1027547325.3566953,1.75,0.0192,9589041000.0,[210.0352],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[210.0352],[263.12354],0.5147184324728918,0.5147184324728918
284,309285380.0,1968083.9,17484458.0,0.0,348.952,0.06781318465254248,19552937622997.387,21466585914800.0,17805299000000.0,3,2557851182027.401,0.1630441,9418123230.406189,1028042718.4061903,1.75,0.0192,9589041000.0,[210.32382],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[210.32382],[264.1335],0.5923202402507887,0.5923202402507887
285,309126530.0,1986378.9,17625034.0,0.0,351.142,0.06785157998020526,19562356241646.902,21466585914800.0,17870705000000.0,3,2566857700273.976,0.1630441,9418618649.514717,1028538137.5147182,1.75,0.0192,9589041000.0,[210.84576],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[210.84576],[265.14328],0.727316086993719,0.727316086993719
286,308965630.0,2005361.4,17766920.0,0.0,353.733,0.06787248112870559,19571775355741.586,21466585914800.0,17936176000000.0,3,2575864218520.5513,0.1630441,9419114094.683651,1029033582.6836497,1.75,0.0192,9589041000.0,[211.27766],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[211.27766],[266.1566],0.6766652636557027,0.6766652636557027
287,308803200.0,2024568.0,17910158.0,0.0,355.142,0.06796322819056869,19581194965307.5,21466585914800.0,18001603000000.0,3,2584870736767.1265,0.1630441,9419609565.914356,1029529053.9143556,1.75,0.0192,9589041000.0,[211.97499],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[211.97499],[267.16592],0.8286850456397209,0.8286850456397209
288,308639420.0,2043684.8,18054772.0,0.0,357.147,0.06798891734776344,19590615070370.707,21466585914800.0,18067027000000.0,3,2593877255013.7017,0.1630441,9420105063.208206,1030024551.2082071,1.75,0.0192,9589041000.0,[212.53848],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[212.53848],[268.17624],0.7515986743635517,0.7515986743635517
289,308474620.0,2062564.1,18200746.0,0.0,360.715,0.06804027436859458,19600035670957.273,21466585914800.0,18132482000000.0,3,2602883773260.277,0.1630441,9420600586.566574,1030520074.5665749,1.75,0.0192,9589041000.0,[212.75098],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[212.75098],[269.1881],0.5490328369029468,0.5490328369029468
290,308309400.0,2080433.6,18348072.0,0.0,364.577,0.06784570904197129,19609456767093.266,21466585914800.0,18198016000000.0,3,2611890291506.852,0.1630441,9421096135.99083,1031015623.9908303,1.75,0.0192,9589041000.0,[212.89745],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[212.89745],[270.20367],0.5123613850223756,0.5123613850223756
291,308144450.0,2096757.2,18496676.0,0.0,368.551,0.06798632561751715,19618878358804.746,21466585914800.0,18263537000000.0,3,2620896809753.4272,0.1630441,9421591711.482346,1031511199.4823443,1.75,0.0192,9589041000.0,[213.01877],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[213.01877],[271.2163],0.49656098294641393,0.49656098294641393
292,307979650.0,2111831.0,18646444.0,0.0,372.775,0.06790301000752222,19628300446117.79,21466585914800.0,18329064000000.0,3,2629903328000.0024,0.1630441,9422087313.042488,1032006801.042488,1.75,0.0192,9589041000.0,[213.08395],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[213.08395],[272.22964],0.4643546986763849,0.4643546986763849
293,307814600.0,2126046.8,18797290.0,0.0,375.882,0.06781998033959673,19637723029058.46,21466585914800.0,18394598000000.0,3,2638909846246.5776,0.1630441,9422582940.672634,1032502428.672633,1.75,0.0192,9589041000.0,[213.39998],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[213.39998],[273.24316],0.6096679911774774,0.6096679911774774
294,307649920.0,2138900.5,18949150.0,0.0,377.96,0.0677372183621192,19647146107652.836,21466585914800.0,18460140000000.0,3,2647916364493.153,0.1630441,9423078594.37415,1032998082.3741504,1.75,0.0192,9589041000.0,[213.94708],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[213.94708],[274.25687],0.7435410912599738,0.7435410912599738
295,307485500.0,2150470.8,19101926.0,0.0,379.799,0.06765472103315275,19656569681926.984,21466585914800.0,18525687000000.0,3,2656922882739.728,0.1630441,9423574274.14841,1033493762.1484118,1.75,0.0192,9589041000.0,[214.54785],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[214.54785],[275.27075],0.7746946148091476,0.7746946148091476
296,303406980.0,2160597.2,28044296.0,0.0267348595103949,384.171,0.06760372904475065,19665993751906.98,21466585914800.0,18591206000000.0,3,2665929400986.303,0.1630441,9424069979.996788,1033989467.9967884,1.75,0.0192,9589041000.0,[214.5798],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[214.5798],[276.28287],0.4446021089036759,0.4446021089036759
297,303737300.0,2168858.0,24515482.0,0.015530975441238729,388.125,0.06752515277245963,19675418317618.902,21466585914800.0,18656734000000.0,3,2674935919232.8784,0.1630441,9424565711.92065,1034485199.9206519,1.75,0.0192,9589041000.0,[214.70561],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[214.70561],[277.2961],0.49942606048830274,0.49942606048830274
298,303684350.0,2174792.2,22878776.0,0.010080969029444112,391.885,0.06744667688408659,19684843379088.824,21466585914800.0,18722264000000.0,3,2683942437479.4536,0.1630441,9425061469.921375,1034980957.9213743,1.75,0.0192,9589041000.0,[214.875],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[214.875],[278.30954],0.5247221530007753,0.5247221530007753
299,305316670.0,2178748.8,21242498.0,0.0046309626176494955,395.684,0.06736830442156845,19694268936342.824,21466585914800.0,18787802000000.0,3,2692948955726.029,0.1630441,9425557254.000328,1035476742.0003269,1.75,0.0192,9589041000.0,[215.03563],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[215.03563],[279.32312],0.5197230189801678,0.5197230189801678
300,305059620.0,2181236.2,21497086.0,0.00493201246673353,399.223,0.06729002930103141,19703694989406.984,21466585914800.0,18853346000000.0,3,2701955473972.604,0.1630441,9426053064.158882,1035972552.1588815,1.75,0.0192,9589041000.0,[215.25464],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[215.25464],[280.33688],0.5536014467822739,0.5536014467822739
301,304803680.0,2182346.8,21751856.0,0.005233062315817565,401.207,0.06721184848053852,19713121538307.383,21466585914800.0,18918895000000.0,3,2710961992219.179,0.1630441,9426548900.39841,1036468388.3984102,1.75,0.0192,9589041000.0,[215.82285],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[215.82285],[281.35083],0.7558654924333419,0.7558654924333419
302,304549340.0,2181861.0,22006704.0,0.005534112164901599,402.793,0.06713376196008981,19722548583070.1,21466585914800.0,18984452000000.0,3,2719968510465.7544,0.1630441,9427044762.720284,1036964250.7202847,1.75,0.0192,9589041000.0,[216.48042],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[216.48042],[282.36496],0.8076915086289407,0.8076915086289407
303,304296420.0,2179941.0,22261518.0,0.0058351620139856335,405.192,0.06704279283683237,19731976123721.227,21466585914800.0,19050050000000.0,3,2728975028712.3296,0.1630441,9427540651.125877,1037460139.125877,1.75,0.0192,9589041000.0,[216.95543],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[216.95543],[283.3811],0.7028298434051166,0.7028298434051166
304,304012600.0,2176084.5,22549224.0,0.006236694644009363,409.552,0.06678518945164816,19741404160286.844,21466585914800.0,19115670000000.0,3,2737981546958.905,0.1630441,9428036565.616558,1037956053.6165594,1.75,0.0192,9589041000.0,[216.99007],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[216.99007],[284.39734],0.447896939200685,0.447896939200685
305,303659170.0,2169931.0,22908828.0,0.006857745609119211,413.631,0.06670084262504115,19750832692793.04,21466585914800.0,19181299000000.0,3,2746988065205.48,0.1630441,9428532506.193703,1038451994.193704,1.75,0.0192,9589041000.0,[217.08781],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[217.08781],[285.41336],0.4843386481240511,0.4843386481240511
306,303183600.0,2162080.0,23392204.0,0.007856672060913108,417.368,0.0666168882082954,19760261721265.9,21466585914800.0,19246931000000.0,3,2755994583452.055,0.1630441,9429028472.858685,1038947960.8586829,1.75,0.0192,9589041000.0,[217.26236],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[217.26236],[286.42957],0.5288861288900895,0.5288861288900895
307,302784930.0,2152902.2,23800078.0,0.008627623593014442,420.881,0.06653332011753703,19769691245731.51,21466585914800.0,19312572000000.0,3,2765001101698.6304,0.1630441,9429524465.61287,1039443953.6128684,1.75,0.0192,9589041000.0,[217.48721],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[217.48721],[287.44595],0.5580907635054866,0.5580907635054866
308,302468450.0,2142602.2,24126878.0,0.009153937996005303,422.708,0.06645012922695537,19779121266215.97,21466585914800.0,19378221000000.0,3,2774007619945.2056,0.1630441,9430020484.457634,1039939972.4576329,1.75,0.0192,9589041000.0,[218.09068],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[218.09068],[288.46255],0.7773950464623999,0.7773950464623999
309,302200800.0,2130266.5,24406878.0,0.009540140784977173,424.484,0.06635999359441093,19788551782745.363,21466585914800.0,19443908000000.0,3,2783014138191.781,0.1630441,9430516529.394348,1040436017.3943489,1.75,0.0192,9589041000.0,[218.7056],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[218.7056],[289.48117],0.7848693082938321,0.7848693082938321
310,301933630.0,2116184.8,24688132.0,0.009932824420533224,428.461,0.06624402887557394,19797982795345.79,21466585914800.0,19509641000000.0,3,2792020656438.356,0.1630441,9431012600.424389,1040932088.4243886,1.75,0.0192,9589041000.0,[218.82625],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[218.82625],[290.50098],0.4991945362019361,0.4991945362019361
311,301509380.0,2100012.0,25128584.0,0.010812838516625506,432.506,0.0661579724804242,19807414304043.34,21466585914800.0,19575379000000.0,3,2801027174684.931,0.1630441,9431508697.549126,1041428185.5491251,1.75,0.0192,9589041000.0,[218.93163],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[218.93163],[291.52002],0.4900328000559166,0.4900328000559166
312,300947100.0,2081519.4,25709270.0,0.012122961198062715,436.3,0.06607244234035967,19816846308864.11,21466585914800.0,19641125000000.0,3,2810033692931.5063,0.1630441,9432004820.769932,1041924308.7699307,1.75,0.0192,9589041000.0,[219.09337],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[219.09337],[292.53928],0.5227513687495798,0.5227513687495798
313,300330270.0,2061275.0,26346390.0,0.01360876181985652,439.842,0.06598742020375892,19826278809834.2,21466585914800.0,19706879000000.0,3,2819040211178.0815,0.1630441,9432500970.088177,1042420458.088178,1.75,0.0192,9589041000.0,[219.3117],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[219.3117],[293.55872],0.5555998462827131,0.5555998462827131
314,299751580.0,2039672.4,26946668.0,0.014986896126700518,442.689,0.06588711841806529,19835711806979.703,21466585914800.0,19772675000000.0,3,2828046729424.6567,0.1630441,9432997145.505241,1042916633.5052403,1.75,0.0192,9589041000.0,[219.68611],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[219.68611],[294.5802],0.6468261316259345,0.6468261316259345
315,299255650.0,2016831.1,27465416.0,0.016121708942147095,444.615,0.0658025008590734,19845145300326.727,21466585914800.0,19838477000000.0,3,2837053247671.232,0.1630441,9433493347.022491,1043412835.0224899,1.75,0.0192,9589041000.0,[220.26735],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[220.26735],[295.60098],0.7662772344767903,0.7662772344767903
316,298872300.0,1992120.4,27873492.0,0.01692483504093273,446.387,0.06571838826160838,19854579289901.367,21466585914800.0,19904288000000.0,3,2846059765917.807,0.1630441,9433989574.6413,1043909062.6413001,1.75,0.0192,9589041000.0,[220.88316],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[220.88316],[296.62195],0.7863864127737191,0.7863864127737191
317,298623550.0,1966121.2,28148196.0,0.017327611823152154,449.918,0.06534910016281785,19864013775729.73,21466585914800.0,19970230000000.0,3,2855066284164.3823,0.1630441,9434485828.363045,1044405316.3630438,1.75,0.0192,9589041000.0,[221.10397],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[221.10397],[297.64975],0.560546137044891,0.560546137044891
318,298171650.0,1938469.2,28627804.0,0.018359348606444288,453.767,0.06527497424422439,19873448757837.918,21466585914800.0,20036178000000.0,3,2864072802410.9575,0.1630441,9434982108.189095,1044901596.1890941,1.75,0.0192,9589041000.0,[221.25337],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[221.25337],[298.67438],0.5178684032770317,0.5178684032770317
319,297604600.0,1908951.9,29224386.0,0.01975292378503732,457.64,0.06518057077419691,19882884236252.04,21466585914800.0,20102135000000.0,3,2873079320657.5327,0.1630441,9435478414.120823,1045397902.120824,1.75,0.0192,9589041000.0,[221.39737],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[221.39737],[299.69928],0.5148607572102026,0.5148607572102026
320,296962020.0,1878310.6,29897604.0,0.02138603020163941,461.291,0.06477544257474699,19892320210998.2,21466585914800.0,20168160000000.0,3,2882085838904.108,0.1630441,9435974746.159607,1045894234.159607,1.75,0.0192,9589041000.0,[221.59123],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[221.59123],[300.72763],0.5451777326787544,0.5451777326787544
321,296103200.0,1847074.1,30787636.0,0.023685329927077836,464.011,0.06466763937263628,19901756682102.508,21466585914800.0,20234195000000.0,3,2891092357150.683,0.1630441,9436471104.306816,1046390592.3068166,1.75,0.0192,9589041000.0,[221.99416],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[221.99416],[301.75467],0.6656744235486355,0.6656744235486355
322,295229950.0,1815102.9,31692846.0,0.02603759281603525,465.463,0.06456139060028597,19911193649591.07,21466585914800.0,20300243000000.0,3,2900098875397.2583,0.1630441,9436967488.563828,1046886976.5638256,1.75,0.0192,9589041000.0,[222.68184],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[222.68184],[302.78195],0.8306535465949607,0.8306535465949607
323,294780450.0,1782969.0,32174562.0,0.027108543208018632,466.906,0.0644566415028317,19920631113490.004,21466585914800.0,20366299000000.0,3,2909105393643.8335,0.1630441,9437463898.932007,1047383386.9320077,1.75,0.0192,9589041000.0,[223.37154],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[223.37154],[303.80948],0.8319299002853939,0.8319299002853939
324,294377060.0,1750745.8,32610092.0,0.028046004282633465,469.926,0.06434439707283415,19930069073825.418,21466585914800.0,20432363000000.0,3,2918111911890.4087,0.1630441,9437960335.412735,1047879823.4127367,1.75,0.0192,9589041000.0,[223.70709],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[223.70709],[304.8373],0.626999913170311,0.626999913170311
325,293696800.0,1718297.8,33322858.0,0.029833781023300032,473.28,0.06424215757332963,19939507530623.426,21466585914800.0,20498436000000.0,3,2927118430136.984,0.1630441,9438456798.007385,1048376286.0073856,1.75,0.0192,9589041000.0,[223.96765],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[223.96765],[305.86536],0.58366320053572,0.58366320053572
326,292939040.0,1685124.6,34113770.0,0.031866336343143335,476.43,0.06414129302930788,19948946483910.145,21466585914800.0,20564520000000.0,3,2936124948383.559,0.1630441,9438953286.717327,1048872774.7173284,1.75,0.0192,9589041000.0,[224.27402],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[224.27402],[306.89362],0.6102875637070222,0.6102875637070222
327,292001150.0,1652396.9,35084384.0,0.03445274015790743,479.258,0.06404175781171527,19958385933711.688,21466585914800.0,20630611000000.0,3,2945131466630.1343,0.1630441,9439449801.543938,1049369289.5439391,1.75,0.0192,9589041000.0,[224.6527],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[224.6527],[307.92212],0.65225407978237,0.65225407978237
328,290985180.0,1620271.9,36132436.0,0.037281820573444285,481.503,0.06392758479371756,19967825880054.176,21466585914800.0,20696747000000.0,3,2954137984876.7095,0.1630441,9439946342.48859,1049865830.488591,1.75,0.0192,9589041000.0,[225.1623],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[225.1623],[308.9527],0.7289257242390511,0.7289257242390511
329,289974200.0,1588645.2,37175056.0,0.04010133409740299,482.65,0.06382977435435223,19977266322963.727,21466585914800.0,20762891000000.0,3,2963144503123.2847,0.1630441,9440442909.552658,1050362397.5526583,1.75,0.0192,9589041000.0,[225.91846],1852054800.0,830136960.0,2843835600.0,3446575400.0,4173626000000.0,0.017,0.0192,[0.],[0.],[0.],[0.],[0.],[0.],[225.91846],[309.9826],0.8714091762361016,0.8714091762361016
